Group,Step,F1,Precision,Recall
2c,I,0.9935194416749751,0.9994984954864594,0.987611496531219
2c,II,0.9813319878910192,0.9994861253854059,0.9638255698711595
2c,III,0.9317460317460318,0.9994324631101021,0.8726461843409317
2c,IV,0.8436426116838488,0.9993215739484396,0.7299306243805749
2c,V,0.8241118229470006,0.9992937853107344,0.701189296333003
2c,VI,0.8227405247813411,0.9992917847025495,0.699207135777998
2c,VII,0.8053254437869822,0.9992657856093979,0.6744301288404361
2c,VIII,0.7837349397590362,0.999231950844854,0.6446977205153618
2c,IX,0.7778450363196125,0.9992223950233281,0.6367690782953419
2d,I,0.9940209267563528,0.999498997995992,0.9886025768087215
2d,II,0.9940209267563528,0.999498997995992,0.9886025768087215
2d,III,0.959278350515464,0.9994629430719656,0.9222001982160555
2d,IV,0.9203208556149732,0.9994192799070848,0.852824578790882
2d,V,0.8780216726868575,0.9993674889310563,0.7829534192269574
2d,VI,0.8261627906976744,0.9992967651195499,0.7041625371655104
2d,VII,0.8172231985940246,0.9992836676217765,0.6912784935579782
2d,VIII,0.8172231985940246,0.9992836676217765,0.6912784935579782
2d,IX,0.816876648110167,0.9992831541218637,0.6907829534192269
2e,I,0.9932685115931189,0.9994982438534872,0.9871159563924677
2e,II,0.9935194416749751,0.9994984954864594,0.987611496531219
2e,III,0.9882235028814833,0.9994931576279777,0.977205153617443
2e,IV,0.9861913130805925,0.9994910941475827,0.9732408325074331
2e,V,0.9831276756484513,0.9994879672299027,0.9672943508424182
2e,VI,0.9831276756484513,0.9994879672299027,0.9672943508424182
2e,VII,0.9792719919110212,0.999484004127967,0.9598612487611496
2e,VIII,0.9753869576249683,0.999479979199168,0.9524281466798811
2e,IX,0.9756468797564688,0.9994802494802495,0.9529236868186323
2f,I,0.9937702466982308,0.9994987468671679,0.9881070366699702
2f,II,0.9940209267563528,0.999498997995992,0.9886025768087215
2f,III,0.9922635388070876,0.9994972347913524,0.9851337958374629
2f,IV,0.9892365456821026,0.9994941831057157,0.979187314172448
2f,V,0.9844064386317908,0.9994892747701737,0.9697720515361744
2f,VI,0.9846618053809404,0.9994895354772844,0.9702675916749257
2f,VII,0.8095518867924528,0.9992721979621543,0.680376610505451
2f,VIII,0.8106038291605302,0.9992737835875091,0.6818632309217046
2f,IX,0.8102533883323512,0.9992732558139535,0.6813676907829535
3a,I,0.9932685115931189,0.9994982438534872,0.9871159563924677
3a,II,0.9815889029003783,0.9994863893168978,0.9643211100099108
3a,III,0.8309206716850029,0.9993036211699164,0.7111000991080277
3a,IV,0.8028461310406166,0.9992619926199262,0.6709613478691774
3a,V,0.7870231300690899,0.9992372234935164,0.6491575817641229
3a,VI,0.7217473884140551,0.9991235758106923,0.5649157581764123
3a,VII,0.6902367823548492,0.9990610328638497,0.5272547076313181
3a,VIII,0.6522029372496663,0.9989775051124744,0.48414271555996036
3a,IX,0.6808232603724274,0.9990412272291467,0.5163528245787908
3b,I,0.9925149700598802,0.9994974874371859,0.985629335976214
3b,II,0.9805604645291593,0.9994853319608852,0.9623389494549058
3b,III,0.8723820161965932,0.999360204734485,0.7740336967294351
3b,IV,0.708253358925144,0.9990974729241877,0.5485629335976214
3b,V,0.6708360763660303,0.9990196078431373,0.5049554013875124
3b,VI,0.5969423210562891,0.9988372093023256,0.42566897918731417
3b,VII,0.5614535090844318,0.9987325728770595,0.3904856293359762
3b,VIII,0.5432900432900433,0.9986737400530504,0.37314172447968286
3b,IX,0.49776785714285715,0.9985074626865672,0.3315163528245788
3c,I,0.9930174563591022,0.9994979919678715,0.9866204162537165
3c,II,0.9808177688036346,0.9994855967078189,0.9628344895936571
3c,III,0.9297641134375828,0.9994301994301994,0.869177403369673
3c,IV,0.8386540120793787,0.9993145990404386,0.7224975222993062
3c,V,0.6982591876208898,0.9990774907749077,0.5366699702675917
3c,VI,0.6898118105126542,0.9990601503759399,0.5267591674925669
3c,VII,0.513801987486198,0.9985693848354793,0.3458870168483647
3c,VIII,0.4457274826789838,0.9982758620689656,0.2869177403369673
3c,IX,0.21643109540636044,0.9959349593495935,0.12140733399405351
3d,I,0.9935194416749751,0.9994984954864594,0.987611496531219
3d,II,0.9935194416749751,0.9994984954864594,0.987611496531219
3d,III,0.9568586928442263,0.9994603345925526,0.9177403369672944
3d,IV,0.9130551816958278,0.9994107248084856,0.8404360753221011
3d,V,0.8704895104895105,0.9993577392421323,0.7710604558969276
3d,VI,0.8213660245183888,0.9992897727272727,0.6972249752229931
3d,VII,0.8070901033973412,0.9992684711046086,0.6769078295341923
3d,VIII,0.8077945084145262,0.9992695398100804,0.6778989098116948
3d,IX,0.8095518867924528,0.9992721979621543,0.680376610505451
4a,I,0.9925149700598802,0.9994974874371859,0.985629335976214
4a,II,0.9805604645291593,0.9994853319608852,0.9623389494549058
4a,III,0.8326105810928014,0.9993060374739764,0.7135777998017839
4a,IV,0.6544485171609463,0.9989827060020345,0.48662041625371655
4a,V,0.5930313588850175,0.9988262910798122,0.4217046580773043
4a,VI,0.5099630996309963,0.9985549132947977,0.34241823587710607
4a,VII,0.47045454545454546,0.9983922829581994,0.30773042616451934
4a,VIII,0.3307151715584952,0.9975062344139651,0.19821605550049554
4a,IX,0.17944093778178538,0.995,0.09861248761149653
