Group,Step,F1,Precision,Recall
3d,III,0.9950519544779812,0.9965312190287413,0.9935770750988142
3d,IV,0.95872853114586,0.9962706446457112,0.9239130434782609
3d,V,0.8871232876712328,0.9956949569495694,0.799901185770751
3d,VI,0.884065934065934,0.9956683168316832,0.7949604743083004
3d,VII,0.8859023587493143,0.9956843403205918,0.7979249011857708
3d,VIII,0.8862078420619688,0.9956869993838571,0.7984189723320159
3d,IX,0.9205421206484188,0.9959746981023577,0.8557312252964426
4a,I,0.9945544554455445,0.9965277777777778,0.9925889328063241
4a,II,0.994305521168606,0.9965260545905708,0.9920948616600791
4a,III,0.7169930511686671,0.9938704028021016,0.5607707509881423
4a,IV,0.5005537098560354,0.9897810218978103,0.3349802371541502
4a,V,0.4843283582089552,0.989329268292683,0.32065217391304346
4a,VI,0.47922126544365407,0.9891808346213292,0.31620553359683795
4a,VII,0.475797373358349,0.9890795631825273,0.3132411067193676
4a,VIII,0.4809274495138369,0.9892307692307692,0.3176877470355731
4a,IX,0.6141248720573184,0.9922822491730982,0.44466403162055335
