Group,Step,F1,Precision,Recall
1a,I,0.9310434556336196,0.9905869324473976,0.8782523318605793
1a,II,0.9307652264445602,0.9905817174515236,0.8777614138438881
1a,III,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,IV,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,V,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,VI,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,VII,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,VIII,0.9282546308374642,0.9905345211581291,0.8733431516936672
1a,IX,0.9279749478079332,0.9905292479108635,0.872852233676976
1b,I,0.9869297163995068,0.9915758176412289,0.9823269513991163
1b,II,0.9869297163995068,0.9915758176412289,0.9823269513991163
1b,III,0.9824126826851622,0.9915,0.9734904270986745
1b,IV,0.9824126826851622,0.9915,0.9734904270986745
1b,V,0.9732566858285429,0.9913441955193483,0.9558173784977909
1b,VI,0.9735132433783108,0.9913486005089058,0.9563082965144821
1b,VII,0.9321549259162984,0.9906077348066298,0.8802160039273441
1b,VIII,0.8171609559458681,0.9881615598885793,0.6966126656848306
1b,IX,0.8421645997745209,0.9887491727332892,0.7334315169366715
1c,I,0.9798857710454433,0.9914572864321608,0.9685812469317624
1c,II,0.9798857710454433,0.9914572864321608,0.9685812469317624
1c,III,0.9798857710454433,0.9914572864321608,0.9685812469317624
1c,IV,0.9798857710454433,0.9914572864321608,0.9685812469317624
1c,V,0.9798857710454433,0.9914572864321608,0.9685812469317624
1c,VI,0.9791252485089463,0.9914443885254152,0.9671084928816888
1c,VII,0.9793788819875776,0.9914486921529175,0.96759941089838
1c,VIII,0.9781094527363184,0.9914271306101866,0.9651448208149239
1c,IX,0.9693928750627195,0.991277578245254,0.9484536082474226
1d,I,0.9871794871794872,0.991579990094106,0.9828178694158075
1d,II,0.979632389468455,0.9914529914529915,0.9680903289150712
1d,III,0.9735132433783108,0.9913486005089058,0.9563082965144821
1d,IV,0.9781094527363184,0.9914271306101866,0.9651448208149239
1d,V,0.9781094527363184,0.9914271306101866,0.9651448208149239
1d,VI,0.9781094527363184,0.9914271306101866,0.9651448208149239
1d,VII,0.9781094527363184,0.9914271306101866,0.9651448208149239
1d,VIII,0.9781094527363184,0.9914271306101866,0.9651448208149239
