Group,Step,F1,Precision,Recall
2e,I,0.9972886369238353,0.9985192497532083,0.9960610536681438
2e,II,0.9970414201183432,0.9985185185185185,0.9955686853766618
2e,III,0.9750566893424036,0.9984520123839009,0.9527326440177253
2e,IV,0.9611848825331971,0.9984084880636604,0.9266371245691778
2e,V,0.9577248270561107,0.9983974358974359,0.9202363367799113
2e,VI,0.9569230769230769,0.9983948635634029,0.9187592319054653
2e,VII,0.9558521560574949,0.9983914209115281,0.9167897587395372
2e,VIII,0.9269322078607227,0.9982954545454545,0.8650910881339242
2e,IX,0.8728179551122195,0.9980988593155894,0.7754800590841949
2f,I,0.9970414201183432,0.9985185185185185,0.9955686853766618
2f,II,0.9967940813810111,0.9985177865612648,0.9950763170851797
2f,III,0.9753148614609571,0.998452810727179,0.9532250123092073
2f,IV,0.961980096963511,0.9984110169491526,0.9281142294436239
2f,V,0.9595907928388747,0.9984034060670569,0.9236829148202855
2f,VI,0.9450207468879668,0.9983561643835617,0.897095027080256
2f,VII,0.9314420803782506,0.9983108108108109,0.8729689807976366
2f,VIII,0.8696860238955265,0.9980867346938775,0.7705563761693747
2f,IX,0.8370497427101201,0.9979550102249489,0.7208271787296898
3a,I,0.9960513326752222,0.9985155863433943,0.9935992122107337
3a,II,0.9948109710896961,0.9985119047619048,0.9911373707533235
3a,III,0.9908211361944926,0.9985,0.983259478089611
3a,IV,0.9735049205147616,0.9984472049689441,0.9497784342688331
3a,V,0.9606540623403168,0.9984067976633032,0.9256523879862137
3a,VI,0.931161324224908,0.9983098591549295,0.8724766125061546
3a,VII,0.8756218905472637,0.998109640831758,0.7799113737075333
3a,VIII,0.8073878627968337,0.9978260869565218,0.6779911373707533
3a,IX,0.5255527364987315,0.9958791208791209,0.35696701132447073
3b,I,0.995307483329217,0.9985133795837463,0.9921221073362876
3b,II,0.9933184855233853,0.9985074626865672,0.9881831610044313
3b,III,0.9685598377281948,0.9984317825405122,0.9404234367306745
3b,IV,0.9235247419952368,0.9982837528604119,0.8591826686361398
3b,V,0.9134615384615384,0.9982486865148862,0.8419497784342689
3b,VI,0.6830689543541599,0.997164461247637,0.5194485475135401
3b,VII,0.5548845470692717,0.9961734693877551,0.3845396356474643
3b,VIII,0.5801047120418849,0.9964028776978417,0.4091580502215657
3b,IX,0.5589798087141339,0.9962121212121212,0.38847858197932056
3c,I,0.9943139678615575,0.9985104270109235,0.9901526341703595
3c,II,0.9938164729161514,0.9985089463220675,0.9891678975873953
3c,III,0.9651488170948868,0.998421052631579,0.9340226489414082
3c,IV,0.9431021044427124,0.9983498349834984,0.8936484490398818
3c,V,0.8687430478309233,0.9980830670926517,0.7690792712949286
3c,VI,0.5796089385474861,0.9963985594237695,0.4086656819300837
3c,VII,0.3863546211820706,0.9938775510204082,0.2397833579517479
3c,VIII,0.3510336441021484,0.9931192660550459,0.21319547021171836
3c,IX,0.35170178282009723,0.9931350114416476,0.2136878385032004
3d,I,0.9972886369238353,0.9985192497532083,0.9960610536681438
3d,II,0.9970414201183432,0.9985185185185185,0.9955686853766618
3d,III,0.9722081859525012,0.9984431759211209,0.947316592811423
3d,IV,0.9606540623403168,0.9984067976633032,0.9256523879862137
3d,V,0.9547790339157246,0.9983879634605051,0.9148202855736091
3d,VI,0.9378590078328982,0.9983324068927182,0.8842934515017233
3d,VII,0.8830313014827018,0.9981378026070763,0.7917282127031019
3d,VIII,0.8290155440414507,0.997920997920998,0.7090103397341211
3d,IX,0.8668523676880223,0.9980756895445798,0.7661250615460364
4a,I,0.995307483329217,0.9985133795837463,0.9921221073362876
4a,II,0.9933184855233853,0.9985074626865672,0.9881831610044313
4a,III,0.9579918032786885,0.9983982915109451,0.9207287050713934
4a,IV,0.9192348565356004,0.9982688978649741,0.8517971442639094
4a,V,0.8340498710232158,0.9979423868312757,0.7163958641063516
4a,VI,0.48941700705532865,0.9954682779456193,0.32447070408665685
4a,VII,0.41341653666146644,0.9943714821763602,0.26095519448547516
4a,VIII,0.3766959297685555,0.9936842105263158,0.2323978335795175
4a,IX,0.39273014618727775,0.994,0.2447070408665682
