Group,Step,F1,Precision,Recall
1a,I,0.99757436486659,0.9994883601944231,0.9956676860346585
1a,II,0.99757436486659,0.9994883601944231,0.9956676860346585
1a,III,0.99757436486659,0.9994883601944231,0.9956676860346585
1a,IV,0.9974463738508682,0.9994882292732856,0.9954128440366973
1a,V,0.9974463738508682,0.9994882292732856,0.9954128440366973
1a,VI,0.9973183501468522,0.9994880982851293,0.995158002038736
1a,VII,0.9973183501468522,0.9994880982851293,0.995158002038736
1a,VIII,0.9973183501468522,0.9994880982851293,0.995158002038736
1a,IX,0.9973183501468522,0.9994880982851293,0.995158002038736
1b,I,0.9978302488832164,0.9994886218358476,0.996177370030581
1b,II,0.9977023232065356,0.9994884910485934,0.9959225280326198
1b,III,0.9908752088420512,0.9994814622763806,0.9824159021406728
1b,IV,0.9838229584573573,0.9994740993952143,0.9686544342507645
1b,V,0.9799948038451546,0.9994700582935877,0.9612640163098879
1b,VI,0.9782693558880937,0.9994682265354958,0.9579510703363915
1b,VII,0.9774710248730304,0.9994673768308922,0.9564220183486238
1b,VIII,0.9760041731872717,0.999465811965812,0.95361875637105
1b,IX,0.9757370206104878,0.9994655264564404,0.9531090723751274
1c,I,0.9978302488832164,0.9994886218358476,0.996177370030581
1c,II,0.9978302488832164,0.9994886218358476,0.996177370030581
1c,III,0.9911345239624824,0.9994817310183985,0.9829255861365953
1c,IV,0.9877529972927678,0.9994782154969998,0.9762996941896025
1c,V,0.9869694233002193,0.9994773974392475,0.9747706422018348
1c,VI,0.9839544513457557,0.9994742376445847,0.9689092762487258
1c,VII,0.9838229584573573,0.9994740993952143,0.9686544342507645
1c,VIII,0.983691431529899,0.9994739610731194,0.9683995922528033
1c,IX,0.9838229584573573,0.9994740993952143,0.9686544342507645
1d,I,0.9979581419091373,0.9994887525562373,0.9964322120285423
1d,II,0.9979581419091373,0.9994887525562373,0.9964322120285423
1d,III,0.9978302488832164,0.9994886218358476,0.996177370030581
1d,IV,0.9978302488832164,0.9994886218358476,0.996177370030581
1d,V,0.9978302488832164,0.9994886218358476,0.996177370030581
1d,VI,0.9978302488832164,0.9994886218358476,0.996177370030581
1d,VII,0.9978302488832164,0.9994886218358476,0.996177370030581
1d,VIII,0.9977023232065356,0.9994884910485934,0.9959225280326198
1d,IX,0.9977023232065356,0.9994884910485934,0.9959225280326198
2a,I,0.9974463738508682,0.9994882292732856,0.9954128440366973
2a,II,0.9971902937420178,0.9994879672299027,0.9949031600407747
2a,III,0.9900964630225081,0.9994806543754868,0.9808868501529052
2a,IV,0.9822423849643551,0.9994724347137959,0.9655963302752294
2a,V,0.9760041731872717,0.999465811965812,0.95361875637105
2a,VI,0.9737289243236178,0.9994633753689295,0.9492864424057085
2a,VII,0.9733263598326359,0.9994629430719656,0.9485219164118247
2a,VIII,0.9731921014777036,0.9994627988181574,0.9482670744138634
2a,IX,0.9731921014777036,0.9994627988181574,0.9482670744138634
2b,I,0.99757436486659,0.9994883601944231,0.9956676860346585
2b,II,0.9974463738508682,0.9994882292732856,0.9954128440366973
2b,III,0.990745501285347,0.9994813278008299,0.9821610601427115
2b,IV,0.9838229584573573,0.9994740993952143,0.9686544342507645
2b,V,0.981185934864409,0.9994713190589479,0.9635575942915392
2b,VI,0.9831649831649831,0.9994734070563455,0.9673802242609582
