Group,Step,F1,Precision,Recall
3a,VI,0.9667468515636055,0.9997073456248171,0.9358904109589041
3a,VII,0.9392794886693783,0.9996907854050712,0.8857534246575343
3a,VIII,0.8969788519637463,0.9996632996632997,0.8134246575342465
3a,IX,0.7852270836799201,0.9995764506565015,0.6465753424657534
3b,I,0.993937723890879,0.9997228381374723,0.9882191780821917
3b,II,0.990320796460177,0.9997208263539922,0.9810958904109589
3b,III,0.9487474805643535,0.9996966019417476,0.9027397260273973
3b,IV,0.9461682782508298,0.9996950289722476,0.8980821917808219
3b,V,0.9460161662817552,0.9996949359365467,0.8978082191780822
3b,VI,0.9335475390682051,0.999687206756334,0.8756164383561644
3b,VII,0.6387024608501118,0.9994165694282381,0.4693150684931507
3b,VIII,0.49069863579991735,0.9991582491582491,0.3252054794520548
3b,IX,0.5287124722949829,0.9992383853769993,0.3594520547945205
3c,I,0.9937990905332782,0.9997227612974772,0.9879452054794521
3c,II,0.9924106526838692,0.9997219905476786,0.9852054794520548
3c,III,0.9482932449949589,0.9996963255390222,0.9019178082191781
3c,IV,0.9478386167146974,0.9996960486322188,0.9010958904109589
3c,V,0.9435763888888888,0.9996934396076027,0.8934246575342466
3c,VI,0.9355685131195335,0.9996884735202493,0.8791780821917808
3c,VII,0.569077013521458,0.9993117687543015,0.3978082191780822
3c,VIII,0.567954500882526,0.9993098688750862,0.3967123287671233
3c,IX,0.5349117174959872,0.9992503748125937,0.3652054794520548
3d,I,0.9976664378860672,0.9997248968363136,0.9956164383561644
3d,II,0.9973911849512563,0.9997247453894853,0.9950684931506849
3d,III,0.9777404451910962,0.9997137131405669,0.9567123287671233
3d,IV,0.976881042454813,0.9997132205334098,0.955068493150685
3d,V,0.971114555445963,0.9997098926602843,0.9441095890410959
3d,VI,0.9682068673166596,0.9997081995914794,0.9386301369863014
3d,VII,0.9680610514414923,0.9997081144191476,0.9383561643835616
3d,VIII,0.9231676743843091,0.9996806132226126,0.8575342465753425
3d,IX,0.9159738717339667,0.9996759559300065,0.8452054794520548
4a,I,0.993937723890879,0.9997228381374723,0.9882191780821917
4a,II,0.9919933738266151,0.9997217584863661,0.9843835616438357
4a,III,0.9479902031407578,0.9996961409905804,0.9013698630136986
4a,IV,0.9475353127702508,0.9996958637469586,0.9005479452054794
4a,V,0.9380453752181501,0.9996900185988841,0.8835616438356164
4a,VI,0.9086833059333433,0.9996711608023676,0.8328767123287671
4a,VII,0.47174550020929257,0.999113475177305,0.30876712328767125
4a,VIII,0.48064918851435706,0.9991349480968859,0.31643835616438354
4a,IX,0.45296610169491525,0.9990654205607477,0.2928767123287671
