Group,Step,F1,Precision,Recall
2a,II,0.5685279187817259,0.9926144756277696,0.3983402489626556
2a,III,0.9949509949509949,0.9970238095238095,0.992886781268524
2a,IV,0.9898507462686568,0.9969933854479855,0.982809721398933
2a,V,0.9757869249394673,0.9969078540507111,0.9555423829282751
2a,VI,0.8789133675666722,0.9962448366503943,0.7863070539419087
2a,VII,0.8901279107904231,0.9963289280469897,0.8043864848844102
2a,VIII,0.8772395487723955,0.9962321024868124,0.7836395969176052
2a,IX,0.8772395487723955,0.9962321024868124,0.7836395969176052
2b,I,0.5685279187817259,0.9926144756277696,0.3983402489626556
2b,II,0.5685279187817259,0.9926144756277696,0.3983402489626556
2b,III,0.9561998766193708,0.9967845659163987,0.918790752815649
2b,IV,0.7875313507703332,0.9954710144927537,0.6514522821576764
2b,V,0.7875313507703332,0.9954710144927537,0.6514522821576764
2b,VI,0.7873141014155169,0.9954689623923878,0.6511558980438649
2b,VII,0.7873141014155169,0.9954689623923878,0.6511558980438649
2b,VIII,0.8893994092550049,0.9963235294117647,0.8032009484291642
2b,IX,0.8893994092550049,0.9963235294117647,0.8032009484291642
2c,I,0.4886109870477892,0.9909420289855072,0.3242442205097807
2c,II,0.4886109870477892,0.9909420289855072,0.3242442205097807
2c,III,0.48894842598794375,0.9909502262443439,0.3245406046235922
2c,IV,0.48894842598794375,0.9909502262443439,0.3245406046235922
2c,V,0.4886109870477892,0.9909420289855072,0.3242442205097807
2c,VI,0.4886109870477892,0.9909420289855072,0.3242442205097807
2c,VII,0.48827339736430647,0.9909338168631007,0.3239478363959692
2c,VIII,0.29521410579345087,0.9832214765100671,0.17368109069353882
2c,IX,0.2934947049924357,0.9831081081081081,0.17249555423829283
2d,I,0.8886699507389163,0.9963181148748159,0.8020154119739182
2d,II,0.8890347997373604,0.9963208241353937,0.8026081802015412
2d,III,0.9822556390977444,0.996947496947497,0.967990515708358
2d,IV,0.9822556390977444,0.996947496947497,0.967990515708358
2d,V,0.9821025718153106,0.9969465648854962,0.9676941315945465
2d,VI,0.9798010250226108,0.9969325153374233,0.9632483698873741
2d,VII,0.9798010250226108,0.9969325153374233,0.9632483698873741
2d,VIII,0.9796472184531886,0.9969315741024855,0.9629519857735626
2d,IX,0.9796472184531886,0.9969315741024855,0.9629519857735626
2e,I,0.8884874363606503,0.996316758747698,0.8017190278601067
2e,II,0.8884874363606503,0.996316758747698,0.8017190278601067
2e,III,0.9821025718153106,0.9969465648854962,0.9676941315945465
2e,IV,0.9764065335753176,0.9969116738727609,0.9567279193835211
2e,V,0.9762517017092724,0.9969107198022861,0.9564315352697096
2e,VI,0.9756319055547147,0.9969068976183112,0.9552459988144636
2e,VII,0.9733009708737864,0.9968924798011187,0.950800237107291
2e,VIII,0.9733009708737864,0.9968924798011187,0.950800237107291
2e,IX,0.8908554572271387,0.9963343108504399,0.8055720213396562
2f,I,0.8886699507389163,0.9963181148748159,0.8020154119739182
2f,II,0.8886699507389163,0.9963181148748159,0.8020154119739182
2f,III,0.9690784463061691,0.9968661861485427,0.9427978660343805
2f,IV,0.9638701775872627,0.9968334388853705,0.9330171902786011
2f,V,0.9637115296279284,0.9968324358568261,0.9327208061647896
2f,VI,0.96036866359447,0.9968112244897959,0.9264967397747481
2f,VII,0.9602089414656629,0.9968102073365231,0.9262003556609366
2f,VIII,0.9600491702519975,0.9968091895341417,0.9259039715471251
2f,IX,0.9600491702519975,0.9968091895341417,0.9259039715471251
3a,I,0.5685279187817259,0.9926144756277696,0.3983402489626556
3a,II,0.7756874095513748,0.9953574744661096,0.6354475400118553
3a,III,0.9308056872037914,0.996617050067659,0.8731475992886781
3a,IV,0.9311433986102338,0.9966193373901284,0.8737403675163011
3a,V,0.8524923702950152,0.9960380348652932,0.7451096621221103
3a,VI,0.8714357178589295,0.9961875714830347,0.7744516893894487
3a,VII,0.8899458750205019,0.9963275798751378,0.8040901007705987
3a,VIII,0.8899458750205019,0.9963275798751378,0.8040901007705987
3a,IX,0.8899458750205019,0.9963275798751378,0.8040901007705987
3b,I,0.4869215291750503,0.9909008189262967,0.3227622999407232
3b,II,0.4869215291750503,0.9909008189262967,0.3227622999407232
3b,III,0.858877086494689,0.9960891669925694,0.7548903378778897
3b,IV,0.5429494079655544,0.99213217938631,0.37374036751630113
3b,V,0.6853146853146853,0.9943630214205186,0.5228215767634855
3b,VI,0.7118385991625428,0.9946808510638298,0.5542382928275045
3b,VII,0.8511288406043117,0.9960270162892332,0.7430349733254298
3b,VIII,0.698961937716263,0.9945295404814004,0.5388263189093064
3b,IX,0.698961937716263,0.9945295404814004,0.5388263189093064
3c,I,0.4869215291750503,0.9909008189262967,0.3227622999407232
3c,II,0.4869215291750503,0.9909008189262967,0.3227622999407232
3c,III,0.8670907264814195,0.9961538461538462,0.7676348547717843
3c,IV,0.6832684824902724,0.9943374858437146,0.5204505038529935
3c,V,0.6830122591943958,0.9943342776203966,0.520154119739182
3c,VI,0.6830122591943958,0.9943342776203966,0.520154119739182
3c,VII,0.6822429906542056,0.9943246311010215,0.5192649673977475
3c,VIII,0.6199021207177814,0.9934640522875817,0.45050385299347956
3c,IX,0.6199021207177814,0.9934640522875817,0.45050385299347956
3d,I,0.8886699507389163,0.9963181148748159,0.8020154119739182
3d,II,0.8895816242821986,0.9963248805586181,0.8034973325429757
3d,III,0.9764065335753176,0.9969116738727609,0.9567279193835211
3d,IV,0.9765613186148495,0.9969126273541217,0.9570243034973326
3d,V,0.9764065335753176,0.9969116738727609,0.9567279193835211
3d,VI,0.973145197997269,0.9968915138327634,0.9505038529934795
3d,VII,0.973145197997269,0.9968915138327634,0.9505038529934795
3d,VIII,0.8904918032786885,0.9963316214233309,0.8049792531120332
3d,IX,0.8904918032786885,0.9963316214233309,0.8049792531120332
4a,I,0.4869215291750503,0.9909008189262967,0.3227622999407232
4a,II,0.5676190476190476,0.9925980754996299,0.3974510966212211
4a,III,0.44342226310947563,0.9897330595482546,0.2857142857142857
4a,IV,0.44449551827166167,0.9897645854657113,0.2866034380557202
4a,V,0.6700727058361171,0.9941690962099126,0.505334914048607
4a,VI,0.6924265842349304,0.9944506104328524,0.5311203319502075
4a,VII,0.7118385991625428,0.9946808510638298,0.5542382928275045
4a,VIII,0.7118385991625428,0.9946808510638298,0.5542382928275045
4a,IX,0.7118385991625428,0.9946808510638298,0.5542382928275045
