Group,Step,F1,Precision,Recall
3d,II,0.987263604785797,0.9904491481672689,0.984098486791485
3d,III,0.9661150512214342,0.9900403768506056,0.9433187996922288
3d,IV,0.9659792460265335,0.9900376952073237,0.9430623236727366
3d,V,0.9566600397614314,0.989851892484915,0.9256219543472686
3d,VI,0.9524950099800399,0.9897676991150443,0.9179276737625032
3d,VII,0.8936050597329586,0.9884950248756219,0.8153372659656322
3d,VIII,0.9155531064884971,0.9889880952380953,0.8522698127725058
3d,IX,0.9171939477303989,0.9890240284781964,0.8550910489869197
4a,I,0.9877844927349878,0.9904589994842703,0.9851243908694537
4a,II,0.987393877025984,0.9904516129032258,0.9843549628109771
4a,III,0.8980963045912654,0.988597842835131,0.8227750705309054
4a,IV,0.8979420411591769,0.9885943279901356,0.8225185945114132
4a,V,0.8915798366657279,0.9884483296909148,0.8120030777122339
4a,VI,0.8853016142735769,0.9883022447043945,0.8017440369325468
4a,VII,0.8834042553191489,0.9882576959695335,0.7986663246986406
4a,VIII,0.8528125910813174,0.9875126560917988,0.7504488330341114
4a,IX,0.7896678966789668,0.9857965451055662,0.6586304180559118
