Group,Step,F1,Precision,Recall
3c,IV,0.9645372544173978,0.9976993865030674,0.933508729968907
3c,V,0.9800389483933788,0.9977695167286246,0.9629275292992107
3c,VI,0.9650487835000617,0.9977017364657814,0.9344654388902176
3c,VII,0.9654320987654321,0.9977034957897423,0.9351829705812007
3c,VIII,0.9780487804878049,0.9977606369743718,0.959100693613968
3c,IX,0.9775500244021474,0.997758405977584,0.9581439846926573
3d,I,0.9965273619925757,0.9978417266187051,0.9952164553934465
3d,II,0.9966475095785441,0.9978422440661712,0.9954556326237742
3d,III,0.9966475095785441,0.9978422440661712,0.9954556326237742
3d,IV,0.9959261921878745,0.9978391356542617,0.9940205692418081
3d,V,0.992546285164703,0.9978245105148659,0.9873236067926333
3d,VI,0.9926673879072004,0.9978250362493959,0.987562784022961
3d,VII,0.9924251533004689,0.9978239845261122,0.9870844295623057
3d,VIII,0.9935142925774681,0.9978287092882991,0.9892370246352548
3d,IX,0.9800389483933788,0.9977695167286246,0.9629275292992107
4a,I,0.9792935444579781,0.9977661950856291,0.9614924659172447
4a,II,0.9791692045316116,0.9977656405163853,0.961253288686917
4a,III,0.9664528860384806,0.9977081741787625,0.937096388423822
4a,IV,0.9535464535464535,0.9976482884766136,0.9131786653910547
4a,V,0.9194068343004513,0.997481813094572,0.8526668261181536
4a,VI,0.9194068343004513,0.997481813094572,0.8526668261181536
4a,VII,0.9441854605014489,0.9976038338658147,0.89619708203779
4a,VIII,0.9455140304517428,0.9976101964949549,0.8985888543410667
4a,IX,0.9439193446754883,0.9976025572722429,0.8957187275771347
