Group,Step,F1,Precision,Recall
2d,IV,0.9626980071538068,0.9726381001548787,0.952959028831563
2d,V,0.9435336976320583,0.9715969989281886,0.9170460293373799
2d,VI,0.9432587194169704,0.9715817694369974,0.9165402124430956
2d,VII,0.9443577743109725,0.9716425896201177,0.9185634800202327
2d,VIII,0.9454545454545454,0.9717031500266952,0.9205867475973698
2d,IX,0.9470954356846473,0.9717935071846727,0.9236216489630754
2e,I,0.9824561403508771,0.9736711376055638,0.9914011127971675
2e,II,0.9824561403508771,0.9736711376055638,0.9914011127971675
2e,III,0.9708491761723701,0.9730691056910569,0.9686393525543753
2e,IV,0.9674465920651069,0.9728900255754476,0.9620637329286799
2e,V,0.9663951120162932,0.9728344438749359,0.9600404653515427
2e,VI,0.9632277834525026,0.9726663228468283,0.9539706626201315
2e,VII,0.9634924687260659,0.972680412371134,0.9544764795144158
2e,VIII,0.9605734767025089,0.9725246241575947,0.9489124936772888
2e,IX,0.9750063115374905,0.9732862903225806,0.9767324228629236
2f,I,0.9819458375125376,0.973644952759821,0.9903894790085989
2f,II,0.9819458375125376,0.973644952759821,0.9903894790085989
2f,III,0.9804118533400301,0.97356608478803,0.9873545776428932
2f,IV,0.9788732394366197,0.9734867433716858,0.9843196762771876
2f,V,0.9768145161290323,0.9733802109492717,0.9802731411229135
2f,VI,0.9568345323741008,0.9723237597911227,0.9418310571573091
2f,VII,0.9435336976320583,0.9715969989281886,0.9170460293373799
2f,VIII,0.9432587194169704,0.9715817694369974,0.9165402124430956
2f,IX,0.9446321809201975,0.9716577540106952,0.919069296914517
3a,I,0.9842381786339754,0.9737623762376237,0.9949418310571573
3a,II,0.983729662077597,0.9737363726461843,0.9939301972685888
3a,III,0.9600409836065574,0.9724961079398028,0.9479008598887203
3a,IV,0.9290424690055394,0.9707828004410143,0.8907435508345979
3a,V,0.9173333333333333,0.970107163000564,0.8700050581689428
3a,VI,0.907427341227126,0.9695227142035653,0.8528072837632777
3a,VII,0.9396709323583181,0.9713822894168467,0.9099645928174
3a,VIII,0.9402244844688071,0.9714131607335491,0.9109762266059687
3a,IX,0.9495472186287193,0.971927966101695,0.9281740010116338
3b,I,0.9852536865783554,0.9738142292490118,0.9969650986342944
3b,II,0.9827110999749437,0.9736842105263158,0.9919069296914517
3b,III,0.9462756293797041,0.9717484008528785,0.9221041982802226
3b,IV,0.9279112754158965,0.9707182320441989,0.8887202832574608
3b,V,0.9083086851304114,0.9695752009184845,0.8543247344461306
3b,VI,0.7418655097613883,0.9576,0.6054628224582701
3b,VII,0.9021092482422931,0.969203951191168,0.8437025796661608
3b,VIII,0.9047747504720799,0.969364161849711,0.8482549317147192
3b,IX,0.90625,0.9694524495677234,0.8507840161861406
3c,I,0.9847461865466367,0.9737883283877349,0.9959534648457259
3c,II,0.9773299748110831,0.9734069242348219,0.981284774911482
3c,III,0.8145985401459854,0.9633977900552486,0.7056145675265554
3c,IV,0.8107791446983011,0.9631176061238692,0.7000505816894285
3c,V,0.7667071688942891,0.9596958174904943,0.6383409205867476
3c,VI,0.7629494210847044,0.9593869731800766,0.6332827516439049
3c,VII,0.9056603773584906,0.9694171956145412,0.849772382397572
3c,VIII,0.9068389876144318,0.9694876223373633,0.8517956499747091
3c,IX,0.9080150618612157,0.9695577254451465,0.8538189175518462
3d,I,0.9819458375125376,0.973644952759821,0.9903894790085989
3d,II,0.9814350225790266,0.9736187157789945,0.9893778452200304
3d,III,0.9677091278921942,0.9729038854805726,0.962569549822964
3d,IV,0.9446321809201975,0.9716577540106952,0.919069296914517
3d,V,0.9230769230769231,0.9704406023424428,0.8801213960546282
3d,VI,0.919062832800852,0.9702079820123665,0.8730399595346484
3d,VII,0.9287598944591029,0.9707666850523994,0.8902377339403136
3d,VIII,0.9427083333333334,0.9715512614063339,0.9155285786545271
3d,IX,0.9446321809201975,0.9716577540106952,0.919069296914517
4a,I,0.9834752128192289,0.9737233515121467,0.9934243803743045
4a,II,0.9747474747474747,0.9732728189611699,0.9762266059686393
4a,III,0.8118232367573895,0.9631944444444445,0.7015680323722813
4a,IV,0.7648311530270764,0.9595419847328245,0.6358118361153262
4a,V,0.7375621890547264,0.9572235673930589,0.5998988366211432
4a,VI,0.7445887445887446,0.9578361177406524,0.60900354071826
4a,VII,0.9053653275815584,0.9693995381062356,0.8492665655032878
4a,VIII,0.9056603773584906,0.9694171956145412,0.849772382397572
4a,IX,0.9310163243812533,0.970895112575508,0.8942842690945878
