Group,Step,F1,Precision,Recall
1d,IX,0.9942399198597546,0.9979889391654098,0.9905189620758483
2a,I,0.9942399198597546,0.9979889391654098,0.9905189620758483
2a,II,0.9694636900179625,0.9978869519281564,0.9426147704590818
2a,III,0.9827760891590679,0.9979423868312757,0.9680638722554891
2a,IV,0.9838056680161943,0.997946611909651,0.9700598802395209
2a,V,0.9593158849442861,0.997843665768194,0.9236526946107785
2a,VI,0.8655367231638418,0.9973958333333334,0.7644710578842315
2a,VII,0.8416498413614075,0.9972658920027341,0.7280439121756487
2a,VIII,0.9145945945945946,0.9976415094339622,0.844311377245509
2a,IX,0.8945774841728599,0.9975445058317987,0.8108782435129741
2b,I,0.9838056680161943,0.997946611909651,0.9700598802395209
2b,II,0.9694636900179625,0.9978869519281564,0.9426147704590818
2b,III,0.9304926764314247,0.9977155910908052,0.8717564870259481
2b,IV,0.8509298998569385,0.9973172367538564,0.7420159680638723
2b,V,0.8466398621481906,0.9972936400541272,0.7355289421157685
2b,VI,0.8379629629629629,0.9972451790633609,0.7225548902195609
2b,VII,0.8356045230501594,0.9972318339100346,0.719061876247505
2b,VIII,0.8362793393219357,0.9972356599861782,0.7200598802395209
2b,IX,0.8403118683222639,0.9972583961617546,0.7260479041916168
2c,I,0.9942399198597546,0.9979889391654098,0.9905189620758483
2c,II,0.9835484687420906,0.9979455572675912,0.969560878243513
2c,III,0.9827760891590679,0.9979423868312757,0.9680638722554891
2c,IV,0.9830336794125095,0.9979434447300771,0.968562874251497
2c,V,0.9830336794125095,0.9979434447300771,0.968562874251497
2c,VI,0.9796747967479674,0.9979296066252588,0.9620758483033932
2c,VII,0.9825183683810489,0.997941327843541,0.967564870259481
2c,VIII,0.9825183683810489,0.997941327843541,0.967564870259481
2c,IX,0.9801929913661758,0.9979317476732161,0.9630738522954092
2d,I,0.9871374527112232,0.9979602243753187,0.9765469061876247
2d,II,0.9868819374369324,0.9979591836734694,0.9760479041916168
2d,III,0.993231386312359,0.9979848866498741,0.9885229540918163
2d,IV,0.8594149389378017,0.997363216875412,0.7549900199600799
2d,V,0.8466398621481906,0.9972936400541272,0.7355289421157685
2d,VI,0.8406466512702079,0.9972602739726028,0.7265469061876247
2d,VII,0.8379629629629629,0.9972451790633609,0.7225548902195609
2d,VIII,0.8379629629629629,0.9972451790633609,0.7225548902195609
2d,IX,0.8372900984365953,0.9972413793103448,0.7215568862275449
2e,I,0.9944917376064096,0.9979899497487437,0.9910179640718563
2e,II,0.9942399198597546,0.9979889391654098,0.9905189620758483
2e,III,0.9939879759519038,0.9979879275653923,0.9900199600798403
2e,IV,0.9939879759519038,0.9979879275653923,0.9900199600798403
2e,V,0.9927263606721846,0.9979828542612204,0.9875249500998003
2e,VI,0.9620056862238304,0.9978552278820375,0.9286427145708582
2e,VII,0.9409282700421941,0.9977628635346756,0.8902195608782435
2e,VIII,0.9395299709532612,0.9977565900168256,0.8877245508982036
2e,IX,0.9398099260823654,0.9977578475336323,0.8882235528942116
2f,I,0.9944917376064096,0.9979899497487437,0.9910179640718563
2f,II,0.9947434292866083,0.9979909593169262,0.9915169660678643
2f,III,0.9944917376064096,0.9979899497487437,0.9910179640718563
2f,IV,0.9922208281053952,0.9979808177688037,0.9865269461077845
2f,V,0.9519832985386222,0.9978118161925602,0.9101796407185628
2f,VI,0.8687323943661972,0.9974126778783958,0.7694610778443114
2f,VII,0.8403118683222639,0.9972583961617546,0.7260479041916168
2f,VIII,0.8413156376226197,0.9972640218878249,0.7275449101796407
2f,IX,0.8426512968299712,0.9972714870395635,0.7295409181636726
3a,I,0.9694636900179625,0.9978869519281564,0.9426147704590818
3a,II,0.9694636900179625,0.9978869519281564,0.9426147704590818
3a,III,0.9244777718264595,0.9976878612716763,0.8612774451097804
3a,IV,0.8479632816982214,0.9973009446693657,0.7375249500998003
3a,V,0.8416498413614075,0.9972658920027341,0.7280439121756487
3a,VI,0.8328974135425748,0.9972164231036882,0.7150698602794411
3a,VII,0.8328974135425748,0.9972164231036882,0.7150698602794411
3a,VIII,0.8396417220456516,0.997254632807138,0.7250499001996008
3a,IX,0.8393063583815029,0.9972527472527473,0.7245508982035929
3b,I,0.9942399198597546,0.9979889391654098,0.9905189620758483
3b,II,0.9822605169792195,0.9979402677651905,0.9670658682634731
3b,III,0.9752487879561113,0.997911227154047,0.9535928143712575
3b,IV,0.9731526463819995,0.9979024646040902,0.9496007984031936
3b,V,0.9338996548977967,0.9977311401020987,0.877744510978044
3b,VI,0.8399768919699596,0.9972565157750343,0.7255489021956087
3b,VII,0.8393063583815029,0.9972527472527473,0.7245508982035929
3b,VIII,0.8379629629629629,0.9972451790633609,0.7225548902195609
3b,IX,0.8376266280752532,0.9972432804962095,0.7220558882235529
3c,I,0.9942399198597546,0.9979889391654098,0.9905189620758483
3c,II,0.9835484687420906,0.9979455572675912,0.969560878243513
3c,III,0.9665465774575399,0.997874601487779,0.937125748502994
3c,IV,0.9370037056643726,0.9977452085682075,0.8832335329341318
3c,V,0.8828929068150209,0.9974858579509742,0.7919161676646707
3c,VI,0.8349289237017696,0.9972279972279973,0.7180638722554891
3c,VII,0.8322186682175051,0.997212543554007,0.7140718562874252
3c,VIII,0.8349289237017696,0.9972279972279973,0.7180638722554891
3c,IX,0.8349289237017696,0.9972279972279973,0.7180638722554891
3d,I,0.9944917376064096,0.9979899497487437,0.9910179640718563
3d,II,0.9944917376064096,0.9979899497487437,0.9910179640718563
3d,III,0.9942399198597546,0.9979889391654098,0.9905189620758483
3d,IV,0.993231386312359,0.9979848866498741,0.9885229540918163
3d,V,0.9033315128345166,0.9975874547647768,0.8253493013972056
3d,VI,0.8466398621481906,0.9972936400541272,0.7355289421157685
3d,VII,0.8352668213457076,0.997229916897507,0.718562874251497
3d,VIII,0.8352668213457076,0.997229916897507,0.718562874251497
3d,IX,0.8219419184511587,0.9971530249110321,0.6991017964071856
4a,I,0.9838056680161943,0.997946611909651,0.9700598802395209
4a,II,0.9830336794125095,0.9979434447300771,0.968562874251497
4a,III,0.9557982319292772,0.997828447339848,0.9171656686626747
4a,IV,0.9336165693043016,0.9977298524404086,0.8772455089820359
4a,V,0.8409812409812409,0.9972621492128679,0.7270459081836327
4a,VI,0.8315391329647949,0.9972086531751571,0.7130738522954092
4a,VII,0.8315391329647949,0.9972086531751571,0.7130738522954092
4a,VIII,0.8335753703165844,0.9972202918693537,0.7160678642714571
4a,IX,0.8366164542294322,0.9972375690607734,0.720558882235529
