Group,Step,F1,Precision,Recall
1d,IX,0.9954841946813848,0.9964841788046208,0.9944862155388471
2a,I,0.9937170143252073,0.9964717741935484,0.9909774436090225
2a,II,0.9919436052366566,0.9964592817400101,0.9874686716791979
2a,III,0.9870984062737161,0.9964249233912156,0.9779448621553885
2a,IV,0.9842719431760527,0.9964047252182845,0.9724310776942355
2a,V,0.9767441860465116,0.9963503649635036,0.9578947368421052
2a,VI,0.9648397104446742,0.996262680192205,0.9353383458646617
2a,VII,0.9790922998470168,0.9963674104826155,0.9624060150375939
2a,VIII,0.9735965137144322,0.9963273871983211,0.9518796992481203
2a,IX,0.942419440042261,0.9960915689558906,0.894235588972431
2b,I,0.9937170143252073,0.9964717741935484,0.9909774436090225
2b,II,0.9919436052366566,0.9964592817400101,0.9874686716791979
2b,III,0.9876106194690265,0.9964285714285714,0.9789473684210527
2b,IV,0.9881223148850139,0.9964322120285423,0.9799498746867168
2b,V,0.9921973319909388,0.9964610717896866,0.98796992481203
2b,VI,0.9893992932862191,0.99644128113879,0.9824561403508771
2b,VII,0.9675090252707581,0.9962825278810409,0.9403508771929825
2b,VIII,0.8784313725490196,0.9955555555555555,0.7859649122807018
2b,IX,0.8451110470147101,0.9952445652173914,0.7343358395989975
2c,I,0.9934640522875817,0.9964699949571356,0.9904761904761905
2c,II,0.9934640522875817,0.9964699949571356,0.9904761904761905
2c,III,0.9878665318503539,0.9964303926568078,0.9794486215538847
2c,IV,0.9927044025157232,0.9964646464646465,0.9889724310776943
2c,V,0.9921973319909388,0.9964610717896866,0.98796992481203
2c,VI,0.9919436052366566,0.9964592817400101,0.9874686716791979
2c,VII,0.970694087403599,0.9963060686015831,0.9463659147869674
2c,VIII,0.8185305399822956,0.9949784791965567,0.6952380952380952
2c,IX,0.6828947368421052,0.9933014354066986,0.5203007518796993
2d,I,0.996993987975952,0.9964947421131698,0.9974937343358395
2d,II,0.996993987975952,0.9964947421131698,0.9974937343358395
2d,III,0.9932109630374655,0.9964682139253279,0.9899749373433584
2d,IV,0.9780500255232262,0.9963598543941757,0.9604010025062657
2d,V,0.9624254988338948,0.996244635193133,0.9308270676691729
2d,VI,0.95565988523735,0.9961935834692768,0.9182957393483709
2d,VII,0.9798726114649682,0.9963730569948187,0.9639097744360903
2d,VIII,0.9806517311608961,0.9963786859803414,0.9654135338345865
2d,IX,0.9777891243298442,0.9963579604578564,0.9598997493734336
2e,I,0.9974962443665498,0.9964982491245623,0.9984962406015038
2e,II,0.9962396590624216,0.9964894684052157,0.9959899749373433
2e,III,0.9759590792838875,0.9963446475195823,0.956390977443609
2e,IV,0.974910394265233,0.9963369963369964,0.9543859649122807
2e,V,0.9722792607802875,0.9963177275118359,0.9493734335839599
2e,VI,0.9583766909469302,0.9962141698215251,0.9233082706766917
2e,VII,0.9775280898876404,0.9963560645497137,0.9593984962406015
2e,VIII,0.9756971092350984,0.9963427377220481,0.9558897243107769
2e,IX,0.9688385269121813,0.996292372881356,0.9428571428571428
2f,I,0.9974962443665498,0.9964982491245623,0.9984962406015038
2f,II,0.9974962443665498,0.9964982491245623,0.9984962406015038
2f,III,0.9876106194690265,0.9964285714285714,0.9789473684210527
2f,IV,0.9827235772357723,0.996393611540443,0.9694235588972431
2f,V,0.9743852459016393,0.9963331587218439,0.9533834586466166
2f,VI,0.9722792607802875,0.9963177275118359,0.9493734335839599
2f,VII,0.9675090252707581,0.9962825278810409,0.9403508771929825
2f,VIII,0.961348897535668,0.9962365591397849,0.9288220551378447
2f,IX,0.9591889784247466,0.9962203023758099,0.924812030075188
3a,I,0.9937170143252073,0.9964717741935484,0.9909774436090225
3a,II,0.9919436052366566,0.9964592817400101,0.9874686716791979
3a,III,0.982981965963932,0.9963954685890835,0.9699248120300752
3a,IV,0.9725429817808571,0.9963196635120926,0.949874686716792
3a,V,0.9572916666666667,0.9962059620596206,0.9213032581453634
3a,VI,0.9510086455331412,0.9961580680570802,0.9097744360902256
3a,VII,0.9712230215827338,0.996309963099631,0.9473684210526315
3a,VIII,0.9181302350716023,0.9958968347010551,0.8516290726817043
3a,IX,0.5591939546599496,0.9910714285714286,0.3894736842105263
3b,I,0.9932109630374655,0.9964682139253279,0.9899749373433584
3b,II,0.9934640522875817,0.9964699949571356,0.9904761904761905
3b,III,0.9728065674704977,0.9963215974776668,0.9503759398496241
3b,IV,0.9661760908856184,0.996272630457934,0.937844611528822
3b,V,0.9578344612181156,0.9962100703844071,0.9223057644110275
3b,VI,0.9488054607508533,0.996141124586549,0.9057644110275689
3b,VII,0.930841121495327,0.996,0.8736842105263158
3b,VIII,0.8410998552821997,0.9952054794520548,0.7283208020050125
3b,IX,0.6536650975117687,0.992849846782431,0.48721804511278194
3c,I,0.9929577464788732,0.9964664310954063,0.9894736842105263
3c,II,0.9914357682619648,0.9964556962025316,0.9864661654135338
3c,III,0.9840142095914742,0.9964028776978417,0.9719298245614035
3c,IV,0.9717514124293786,0.9963138493944181,0.9483709273182958
3c,V,0.9704294163023913,0.9963041182682154,0.9458646616541353
3c,VI,0.9632314862765406,0.9962506695232994,0.9323308270676691
3c,VII,0.8990926587847127,0.9957369062119367,0.8195488721804511
3c,VIII,0.5761024182076814,0.9914320685434517,0.40601503759398494
3c,IX,0.1342031686859273,0.9536423841059603,0.07218045112781955
3d,I,0.9964912280701754,0.9964912280701754,0.9964912280701754
3d,II,0.9957361424630048,0.9964859437751004,0.9949874686716792
3d,III,0.9754350051177073,0.996340825927862,0.9553884711779449
3d,IV,0.9693693693693693,0.9962962962962963,0.9438596491228071
3d,V,0.9559322033898305,0.996195652173913,0.9187969924812031
3d,VI,0.9496327387198321,0.996147495872317,0.9072681704260651
3d,VII,0.9540229885057471,0.9961811238406983,0.9152882205513785
3d,VIII,0.95565988523735,0.9961935834692768,0.9182957393483709
3d,IX,0.8837468636743797,0.9956030150753769,0.7944862155388471
4a,I,0.9927044025157232,0.9964646464646465,0.9889724310776943
4a,II,0.9914357682619648,0.9964556962025316,0.9864661654135338
4a,III,0.9691040164778579,0.9962943356273161,0.943358395989975
4a,IV,0.9581056466302368,0.9962121212121212,0.9228070175438596
4a,V,0.9493571241144056,0.9961453744493393,0.9067669172932331
4a,VI,0.9407407407407408,0.996078431372549,0.8912280701754386
4a,VII,0.8357080546670543,0.9951523545706371,0.7203007518796992
4a,VIII,0.7460068900720326,0.9941569282136895,0.5969924812030075
4a,IX,0.10416666666666667,0.9401709401709402,0.05513784461152882
